Class ID,Course Code,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
00082,,Open,52,48,CODE OF CIVIL PROCEDURE I [S7-B],S7-B,-,Theory,Wednesday,1:00 PM,2:20 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00083,,Open,52,44,CODE OF CRIMINAL PROCEDURE I [S6-A],S6-A,-,Theory,Sunday,11:20 AM,12:40 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00083,,Open,52,44,CODE OF CRIMINAL PROCEDURE I [S6-A],S6-A,-,Theory,Tuesday,11:20 AM,12:40 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00084,,Open,52,48,CODE OF CRIMINAL PROCEDURE I [S7-B],S7-B,-,Theory,Monday,2:40 PM,4:00 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00084,,Open,52,48,CODE OF CRIMINAL PROCEDURE I [S7-B],S7-B,-,Theory,Wednesday,2:40 PM,4:00 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00085,,Open,52,44,LAW OF CRIMES [S6-A],S6-A,-,Theory,Sunday,1:00 PM,2:20 PM,6109,FACULTY OF ARTS AND SOCIAL SCIENCES
00085,,Open,52,44,LAW OF CRIMES [S6-A],S6-A,-,Theory,Tuesday,1:00 PM,2:20 PM,6109,FACULTY OF ARTS AND SOCIAL SCIENCES
00086,,Open,52,43,GENERAL CLAUSES ACT & INTERPRETATION OF STATUTES [S6-A],S6-A,-,Theory,Monday,11:20 AM,12:40 PM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00086,,Open,52,43,GENERAL CLAUSES ACT & INTERPRETATION OF STATUTES [S6-A],S6-A,-,Theory,Wednesday,11:20 AM,12:40 PM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00087,,Open,52,46,LAW OF EVIDENCE [S6-A],S6-A,-,Theory,Monday,9:40 AM,11:00 AM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00087,,Open,52,46,LAW OF EVIDENCE [S6-A],S6-A,-,Theory,Wednesday,9:40 AM,11:00 AM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00088,,Open,52,44,ADMINISTRATIVE LAW [S6-A],S6-A,-,Theory,Monday,2:40 PM,4:00 PM,6202,FACULTY OF ARTS AND SOCIAL SCIENCES
00088,,Open,52,44,ADMINISTRATIVE LAW [S6-A],S6-A,-,Theory,Wednesday,2:40 PM,4:00 PM,6202,FACULTY OF ARTS AND SOCIAL SCIENCES
00089,,Open,52,48,ADMINISTRATIVE LAW [S7-B],S7-B,-,Theory,Sunday,9:40 AM,11:00 AM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00089,,Open,52,48,ADMINISTRATIVE LAW [S7-B],S7-B,-,Theory,Tuesday,9:40 AM,11:00 AM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00090,,Open,52,40,CODE OF CRIMINAL PROCEDURE II [S7-A],S7-A,-,Theory,Sunday,1:00 PM,2:20 PM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00090,,Open,52,40,CODE OF CRIMINAL PROCEDURE II [S7-A],S7-A,-,Theory,Tuesday,1:00 PM,2:20 PM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00091,,Open,52,50,CODE OF CRIMINAL PROCEDURE II [S7-B],S7-B,-,Theory,Monday,11:20 AM,12:40 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00091,,Open,52,50,CODE OF CRIMINAL PROCEDURE II [S7-B],S7-B,-,Theory,Wednesday,11:20 AM,12:40 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00092,,Open,52,37,ALTERNATIVE DISPUTE RESOLUTION AND TRIAL ADVOCACY [S7-A],S7-A,-,Theory,Sunday,2:40 PM,4:00 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00092,,Open,52,37,ALTERNATIVE DISPUTE RESOLUTION AND TRIAL ADVOCACY [S7-A],S7-A,-,Theory,Tuesday,2:40 PM,4:00 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00093,,Open,52,49,ALTERNATIVE DISPUTE RESOLUTION AND TRIAL ADVOCACY [S8-A],S8-A,-,Theory,Monday,2:40 PM,4:00 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00093,,Open,52,49,ALTERNATIVE DISPUTE RESOLUTION AND TRIAL ADVOCACY [S8-A],S8-A,-,Theory,Wednesday,2:40 PM,4:00 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00094,,Open,52,38,CODE OF CIVIL PROCEDURE II [S7-A],S7-A,-,Theory,Monday,8:00 AM,9:20 AM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00094,,Open,52,38,CODE OF CIVIL PROCEDURE II [S7-A],S7-A,-,Theory,Wednesday,8:00 AM,9:20 AM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00095,,Open,52,52,CODE OF CIVIL PROCEDURE II [S7-B],S7-B,-,Theory,Sunday,11:20 AM,12:40 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00095,,Open,52,52,CODE OF CIVIL PROCEDURE II [S7-B],S7-B,-,Theory,Tuesday,11:20 AM,12:40 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00096,,Open,52,37,INTERNATIONAL TRADE LAW [S7-A],S7-A,-,Theory,Monday,9:40 AM,11:00 AM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00096,,Open,52,37,INTERNATIONAL TRADE LAW [S7-A],S7-A,-,Theory,Wednesday,9:40 AM,11:00 AM,6110,FACULTY OF ARTS AND SOCIAL SCIENCES
00097,,Open,52,46,INTERNATIONAL TRADE LAW [S8-A],S8-A,-,Theory,Sunday,1:00 PM,2:20 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00097,,Open,52,46,INTERNATIONAL TRADE LAW [S8-A],S8-A,-,Theory,Tuesday,1:00 PM,2:20 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00098,,Open,52,38,PROFESSIONAL PRACTICE AND MOCK TRIAL [S7-A],S7-A,-,Theory,Monday,11:20 AM,12:40 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00098,,Open,52,38,PROFESSIONAL PRACTICE AND MOCK TRIAL [S7-A],S7-A,-,Theory,Wednesday,11:20 AM,12:40 PM,6103,FACULTY OF ARTS AND SOCIAL SCIENCES
00099,,Open,52,46,PROFESSIONAL PRACTICE AND MOCK TRIAL [S8-A],S8-A,-,Theory,Monday,1:00 PM,2:20 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00099,,Open,52,46,PROFESSIONAL PRACTICE AND MOCK TRIAL [S8-A],S8-A,-,Theory,Wednesday,1:00 PM,2:20 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00100,,Open,52,52,DRAFTING AND CONVEYANCE AND PLEADING [S7-B],S7-B,-,Theory,Sunday,8:00 AM,9:20 AM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00100,,Open,52,52,DRAFTING AND CONVEYANCE AND PLEADING [S7-B],S7-B,-,Theory,Tuesday,8:00 AM,9:20 AM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00101,,Open,52,48,PROFESSIONAL ORIENTATION [S8-A],S8-A,-,Theory,Sunday,2:40 PM,4:00 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00101,,Open,52,48,PROFESSIONAL ORIENTATION [S8-A],S8-A,-,Theory,Tuesday,2:40 PM,4:00 PM,6105,FACULTY OF ARTS AND SOCIAL SCIENCES
00102,,Freshman,50,49,ENGLISH READING SKILLS & PUBLIC SPEAKING [L1],L1,-,Theory,Sunday,1:00 PM,2:20 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
00102,,Freshman,50,49,ENGLISH READING SKILLS & PUBLIC SPEAKING [L1],L1,-,Theory,Tuesday,1:00 PM,2:20 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
00103,,Open,40,16,ENGLISH READING SKILLS & PUBLIC SPEAKING [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00103,,Open,40,16,ENGLISH READING SKILLS & PUBLIC SPEAKING [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00104,,Open,40,3,ENGLISH READING SKILLS & PUBLIC SPEAKING [B],B,-,Theory,Monday,1:00 PM,2:30 PM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00104,,Open,40,3,ENGLISH READING SKILLS & PUBLIC SPEAKING [B],B,-,Theory,Wednesday,1:00 PM,2:30 PM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00105,,Freshman,40,39,ENGLISH READING SKILLS & PUBLIC SPEAKING [B1],B1,-,Theory,Sunday,8:00 AM,9:30 AM,5108,FACULTY OF ARTS AND SOCIAL SCIENCES
00105,,Freshman,40,39,ENGLISH READING SKILLS & PUBLIC SPEAKING [B1],B1,-,Theory,Tuesday,8:00 AM,9:30 AM,5108,FACULTY OF ARTS AND SOCIAL SCIENCES
00106,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B2],B2,-,Theory,Sunday,9:40 AM,11:10 AM,5108,FACULTY OF ARTS AND SOCIAL SCIENCES
00106,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B2],B2,-,Theory,Tuesday,9:40 AM,11:10 AM,5108,FACULTY OF ARTS AND SOCIAL SCIENCES
00107,,Freshman,40,39,ENGLISH READING SKILLS & PUBLIC SPEAKING [B3],B3,-,Theory,Sunday,2:40 PM,4:10 PM,5109,FACULTY OF ARTS AND SOCIAL SCIENCES
00107,,Freshman,40,39,ENGLISH READING SKILLS & PUBLIC SPEAKING [B3],B3,-,Theory,Tuesday,2:40 PM,4:10 PM,5109,FACULTY OF ARTS AND SOCIAL SCIENCES
00108,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B4],B4,-,Theory,Monday,8:00 AM,9:30 AM,5110,FACULTY OF ARTS AND SOCIAL SCIENCES
00108,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B4],B4,-,Theory,Wednesday,8:00 AM,9:30 AM,5110,FACULTY OF ARTS AND SOCIAL SCIENCES
00109,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B5],B5,-,Theory,Monday,9:40 AM,11:10 AM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00109,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B5],B5,-,Theory,Wednesday,9:40 AM,11:10 AM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00110,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B6],B6,-,Theory,Sunday,9:40 AM,11:10 AM,5110,FACULTY OF ARTS AND SOCIAL SCIENCES
00110,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [B6],B6,-,Theory,Tuesday,9:40 AM,11:10 AM,5110,FACULTY OF ARTS AND SOCIAL SCIENCES
00111,,Freshman,40,27,ENGLISH READING SKILLS & PUBLIC SPEAKING [B7],B7,-,Theory,Monday,11:20 AM,12:50 PM,5109,FACULTY OF ARTS AND SOCIAL SCIENCES
00111,,Freshman,40,27,ENGLISH READING SKILLS & PUBLIC SPEAKING [B7],B7,-,Theory,Wednesday,11:20 AM,12:50 PM,5109,FACULTY OF ARTS AND SOCIAL SCIENCES
00112,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [B8],B8,-,Theory,Monday,9:40 AM,11:10 AM,5113,FACULTY OF ARTS AND SOCIAL SCIENCES
00112,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [B8],B8,-,Theory,Wednesday,9:40 AM,11:10 AM,5113,FACULTY OF ARTS AND SOCIAL SCIENCES
00113,,Freshman,40,15,ENGLISH READING SKILLS & PUBLIC SPEAKING [B9],B9,-,Theory,Monday,1:00 PM,2:30 PM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00113,,Freshman,40,15,ENGLISH READING SKILLS & PUBLIC SPEAKING [B9],B9,-,Theory,Wednesday,1:00 PM,2:30 PM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00114,,Freshman,40,13,ENGLISH READING SKILLS & PUBLIC SPEAKING [B10],B10,-,Theory,Sunday,9:40 AM,11:10 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00114,,Freshman,40,13,ENGLISH READING SKILLS & PUBLIC SPEAKING [B10],B10,-,Theory,Tuesday,9:40 AM,11:10 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00115,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [C1],C1,-,Theory,Sunday,11:20 AM,12:50 PM,5109,FACULTY OF ARTS AND SOCIAL SCIENCES
00115,,Freshman,40,40,ENGLISH READING SKILLS & PUBLIC SPEAKING [C1],C1,-,Theory,Tuesday,11:20 AM,12:50 PM,5109,FACULTY OF ARTS AND SOCIAL SCIENCES
00116,,Freshman,40,39,ENGLISH READING SKILLS & PUBLIC SPEAKING [C2],C2,-,Theory,Sunday,11:20 AM,12:50 PM,5110,FACULTY OF ARTS AND SOCIAL SCIENCES
00116,,Freshman,40,39,ENGLISH READING SKILLS & PUBLIC SPEAKING [C2],C2,-,Theory,Tuesday,11:20 AM,12:50 PM,5110,FACULTY OF ARTS AND SOCIAL SCIENCES
00117,,Freshman,40,16,ENGLISH READING SKILLS & PUBLIC SPEAKING [C3],C3,-,Theory,Sunday,1:00 PM,2:30 PM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00117,,Freshman,40,16,ENGLISH READING SKILLS & PUBLIC SPEAKING [C3],C3,-,Theory,Tuesday,1:00 PM,2:30 PM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00118,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C4],C4,-,Theory,Monday,11:20 AM,12:50 PM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00118,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C4],C4,-,Theory,Wednesday,11:20 AM,12:50 PM,5111,FACULTY OF ARTS AND SOCIAL SCIENCES
00119,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C5],C5,-,Theory,Monday,1:00 PM,2:30 PM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00119,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C5],C5,-,Theory,Wednesday,1:00 PM,2:30 PM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00120,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C6],C6,-,Theory,Monday,11:20 AM,12:50 PM,5112,FACULTY OF ARTS AND SOCIAL SCIENCES
00120,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C6],C6,-,Theory,Wednesday,11:20 AM,12:50 PM,5112,FACULTY OF ARTS AND SOCIAL SCIENCES
00121,,Freshman,40,2,ENGLISH READING SKILLS & PUBLIC SPEAKING [C7],C7,-,Theory,Sunday,1:00 PM,2:30 PM,5112,FACULTY OF ARTS AND SOCIAL SCIENCES
00121,,Freshman,40,2,ENGLISH READING SKILLS & PUBLIC SPEAKING [C7],C7,-,Theory,Tuesday,1:00 PM,2:30 PM,5112,FACULTY OF ARTS AND SOCIAL SCIENCES
00122,,Freshman,40,10,ENGLISH READING SKILLS & PUBLIC SPEAKING [C8],C8,-,Theory,Monday,8:00 AM,9:30 AM,5114,FACULTY OF ARTS AND SOCIAL SCIENCES
00122,,Freshman,40,10,ENGLISH READING SKILLS & PUBLIC SPEAKING [C8],C8,-,Theory,Wednesday,8:00 AM,9:30 AM,5114,FACULTY OF ARTS AND SOCIAL SCIENCES
00123,,Freshman,40,14,ENGLISH READING SKILLS & PUBLIC SPEAKING [D1],D1,-,Theory,Sunday,1:00 PM,2:30 PM,5114,FACULTY OF ARTS AND SOCIAL SCIENCES
00123,,Freshman,40,14,ENGLISH READING SKILLS & PUBLIC SPEAKING [D1],D1,-,Theory,Tuesday,1:00 PM,2:30 PM,5114,FACULTY OF ARTS AND SOCIAL SCIENCES
00124,,Freshman,40,18,ENGLISH READING SKILLS & PUBLIC SPEAKING [E1],E1,-,Theory,Sunday,9:40 AM,11:10 AM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00124,,Freshman,40,18,ENGLISH READING SKILLS & PUBLIC SPEAKING [E1],E1,-,Theory,Tuesday,9:40 AM,11:10 AM,5106,FACULTY OF ARTS AND SOCIAL SCIENCES
00125,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [E2],E2,-,Theory,Monday,8:00 AM,9:30 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00125,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [E2],E2,-,Theory,Wednesday,8:00 AM,9:30 AM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00126,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [E3],E3,-,Theory,Monday,2:40 PM,4:10 PM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00126,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [E3],E3,-,Theory,Wednesday,2:40 PM,4:10 PM,5107,FACULTY OF ARTS AND SOCIAL SCIENCES
00127,,Freshman,40,16,ENGLISH READING SKILLS & PUBLIC SPEAKING [H1],H1,-,Theory,Monday,9:40 AM,11:10 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00127,,Freshman,40,16,ENGLISH READING SKILLS & PUBLIC SPEAKING [H1],H1,-,Theory,Wednesday,9:40 AM,11:10 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00128,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [H2],H2,-,Theory,Sunday,9:40 AM,11:10 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00128,,Freshman,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [H2],H2,-,Theory,Tuesday,9:40 AM,11:10 AM,DN0511,FACULTY OF ARTS AND SOCIAL SCIENCES
00129,,Freshman,40,5,ENGLISH READING SKILLS & PUBLIC SPEAKING [J1],J1,-,Theory,Monday,8:00 AM,9:30 AM,DN0512,FACULTY OF ARTS AND SOCIAL SCIENCES
00129,,Freshman,40,5,ENGLISH READING SKILLS & PUBLIC SPEAKING [J1],J1,-,Theory,Wednesday,8:00 AM,9:30 AM,DN0512,FACULTY OF ARTS AND SOCIAL SCIENCES
00130,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [C],C,-,,,,,,
00131,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [D],D,-,,,,,,
00132,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [E],E,-,,,,,,
00133,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [F],F,-,,,,,,
00134,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [G],G,-,,,,,,
00135,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [H],H,-,,,,,,
00136,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [I],I,-,,,,,,
00137,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [J],J,-,,,,,,
00138,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [K],K,-,,,,,,
00139,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [L],L,-,,,,,,
00140,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [M],M,-,,,,,,
00141,,Closed,40,0,ENGLISH READING SKILLS & PUBLIC SPEAKING [N],N,-,,,,,,
00142,,Freshman,50,49,COMPUTER FUNDAMENTALS [L1],L1,-,Theory,Sunday,2:40 PM,4:00 PM,TBA,FACULTY OF SCIENCE & TECHNOLOGY
00142,,Freshman,50,49,COMPUTER FUNDAMENTALS [L1],L1,-,Theory,Tuesday,2:40 PM,4:00 PM,TBA,FACULTY OF SCIENCE & TECHNOLOGY
00143,,Freshman,40,18,COMPUTER FUNDAMENTALS [E1],E1,-,Theory,Sunday,8:00 AM,9:30 AM,5106,FACULTY OF SCIENCE & TECHNOLOGY
00143,,Freshman,40,18,COMPUTER FUNDAMENTALS [E1],E1,-,Theory,Tuesday,8:00 AM,9:30 AM,5106,FACULTY OF SCIENCE & TECHNOLOGY
00144,,Freshman,40,0,COMPUTER FUNDAMENTALS [E2],E2,-,Theory,Sunday,2:40 PM,4:10 PM,5105,FACULTY OF SCIENCE & TECHNOLOGY
00144,,Freshman,40,0,COMPUTER FUNDAMENTALS [E2],E2,-,Theory,Tuesday,2:40 PM,4:10 PM,5105,FACULTY OF SCIENCE & TECHNOLOGY
00145,,Freshman,40,0,COMPUTER FUNDAMENTALS [E3],E3,-,Theory,Monday,1:00 PM,2:30 PM,5106,FACULTY OF SCIENCE & TECHNOLOGY
00145,,Freshman,40,0,COMPUTER FUNDAMENTALS [E3],E3,-,Theory,Wednesday,1:00 PM,2:30 PM,5106,FACULTY OF SCIENCE & TECHNOLOGY
00146,,Freshman,40,16,COMPUTER FUNDAMENTALS [H1],H1,-,Theory,Sunday,11:20 AM,12:50 PM,DN0511,FACULTY OF SCIENCE & TECHNOLOGY
00146,,Freshman,40,16,COMPUTER FUNDAMENTALS [H1],H1,-,Theory,Tuesday,11:20 AM,12:50 PM,DN0511,FACULTY OF SCIENCE & TECHNOLOGY
00147,,Open,40,40,BANGLADESH STUDIES [FST] [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00147,,Open,40,40,BANGLADESH STUDIES [FST] [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00148,,Open,40,40,BANGLADESH STUDIES [FST] [B],B,-,Theory,Monday,1:00 PM,2:30 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00148,,Open,40,40,BANGLADESH STUDIES [FST] [B],B,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00149,,Open,40,40,BANGLADESH STUDIES [FST] [C],C,-,Theory,Sunday,2:40 PM,4:10 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00149,,Open,40,40,BANGLADESH STUDIES [FST] [C],C,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00150,,Open,40,40,BANGLADESH STUDIES [FST] [D],D,-,Theory,Monday,2:40 PM,4:10 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00150,,Open,40,40,BANGLADESH STUDIES [FST] [D],D,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00151,,Open,80,76,BANGLADESH STUDIES [FST] [E],E,-,Theory,Sunday,8:00 AM,9:30 AM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00151,,Open,80,76,BANGLADESH STUDIES [FST] [E],E,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00152,,Open,40,40,BANGLADESH STUDIES [FST] [F],F,-,Theory,Monday,8:00 AM,9:30 AM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00152,,Open,40,40,BANGLADESH STUDIES [FST] [F],F,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00153,,Open,40,40,BANGLADESH STUDIES [FST] [G],G,-,Theory,Sunday,9:40 AM,11:10 AM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00153,,Open,40,40,BANGLADESH STUDIES [FST] [G],G,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0404,FACULTY OF ARTS AND SOCIAL SCIENCES
00154,,Open,40,40,BANGLADESH STUDIES [FST] [H],H,-,Theory,Monday,9:40 AM,11:10 AM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00154,,Open,40,40,BANGLADESH STUDIES [FST] [H],H,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00155,,Open,40,40,BANGLADESH STUDIES [FST] [I],I,-,Theory,Sunday,11:20 AM,12:50 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00155,,Open,40,40,BANGLADESH STUDIES [FST] [I],I,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00156,,Open,40,40,BANGLADESH STUDIES [FST] [J],J,-,Theory,Monday,11:20 AM,12:50 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00156,,Open,40,40,BANGLADESH STUDIES [FST] [J],J,-,Theory,Wednesday,11:20 AM,12:50 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00157,,Open,40,40,BANGLADESH STUDIES [FST] [K],K,-,Theory,Sunday,1:00 PM,2:30 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00157,,Open,40,40,BANGLADESH STUDIES [FST] [K],K,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00158,,Open,40,40,BANGLADESH STUDIES [FST] [L],L,-,Theory,Monday,1:00 PM,2:30 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00158,,Open,40,40,BANGLADESH STUDIES [FST] [L],L,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00159,,Open,40,40,BANGLADESH STUDIES [FST] [M],M,-,Theory,Sunday,2:40 PM,4:10 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00159,,Open,40,40,BANGLADESH STUDIES [FST] [M],M,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00160,,Open,40,40,BANGLADESH STUDIES [FST] [N],N,-,Theory,Monday,2:40 PM,4:10 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00160,,Open,40,40,BANGLADESH STUDIES [FST] [N],N,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0405,FACULTY OF ARTS AND SOCIAL SCIENCES
00161,,Open,80,80,BANGLADESH STUDIES [FASS] [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00161,,Open,80,80,BANGLADESH STUDIES [FASS] [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00162,,Open,80,79,BANGLADESH STUDIES [FASS] [B],B,-,Theory,Monday,2:40 PM,4:10 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00162,,Open,80,79,BANGLADESH STUDIES [FASS] [B],B,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00163,,Open,80,80,BANGLADESH STUDIES [FASS] [C],C,-,Theory,Sunday,2:40 PM,4:10 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00163,,Open,80,80,BANGLADESH STUDIES [FASS] [C],C,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0402,FACULTY OF ARTS AND SOCIAL SCIENCES
00164,,Closed,40,0,BANGLADESH STUDIES [R],R,-,,,,,,
